EVTDESC2090;Newly arrived immigrants in $PROVINCENAME$ are finding it hard to assimilate into the broader $COUNTRY_ADJ$ populace, and many among the local population have come to view them as an alien presence. Immigrants live in separate areas of the city, go to separate schools and shops, and generally have very little contact with the extended community.;Les immigrants nouvellement arrivés en $PROVINCENAME$ ont bien du mal à s'intégrer à la population $COUNTRY_ADJ$, au sein de laquelle nombreux sont ceux à les considérer comme des étrangers. Les immigrants vivent dans les quartiers bien distincts de la ville, fréquentent des écoles et des magasins différents et ont, de manière générale, que très peu de contact avec la communauté au sens large.;Kürzlich eingetroffene Immigranten in $PROVINCENAME$ finden es schwierig, sich der breiteren $COUNTRY_ADJ$ Bevölkerung anzupassen, und viele Mitglieder der lokalen Bevölkerung nehmen sie mittlerweile aus ausländische Präsenz wahr. Einwanderer leben in gesonderten Stadtteilen, gehen auf andere Schulen und kaufen in anderen Geschäften ein. Generell haben sie kaum Kontakt zur allgemeinen Bevölkerung.;;Los inmigrantes recién llegados a $PROVINCENAME$ encuentran difícil integrarse en la población $COUNTRY_ADJ$, y muchos miembros de la población local han empezado a considerarlos intrusos. Los inmigrantes viven en zonas separadas de la ciudad, van a escuelas y comercios separados y, en general, tienen escaso contacto con la comunidad mayoritaria.;;;;;;;;;x
EVTOPTA2090;They must be integrated, by force if necessary;Ils doivent être intégrés, par la force, si nécessaire.;Heute werden keine BEVs degradiert.;;Deben integrarse, si es necesario, por la fuerza.;;;;;;;;;x
EVTOPTB2090;Seems that the locals have the right ideas there!;La population locale semble avoir raison sur ce point !;Anscheinend hat die lokale Bevölkerung hier die richtigen Ideen!;;¡Parece que la población local tiene las ideas claras!;;;;;;;;;x
EVTNAME2100;Anti-Immigrant Riots;Manifestation xénophobe;Aufstände gegen Einwanderer;;Disturbios anti inmigrantes;;;;;;;;;x
EVTDESC2100;Following an extended period of civil unrest in $PROVINCENAME$, local anti-immigrant sentiments have exploded into a full scale riot. Shop windows have been smashed, and several of the recently arrived have been murdered, as immigrants are blamed for all manner of social ills, real or perceived;Suite à l'agitation civile dont a été victime $PROVINCENAME$, des sentiments xénophobes se sont manifestés au cours d'une manifestation d'envergure. Des portes de magasins ont été défoncées et plusieurs immigrants ont été assassinés, ceux-ci étant jugés comme responsables de tous les maux sociaux, réels ou non.;Nach längeren zivilen Unruhen in $PROVINCENAME$ ist die lokale Stimmung gegen Einwanderer nun in einem heftigen Aufstand explodiert. Da man die Immigranten für alle tatsächlichen und vermeintlichen sozialen Missstände verantwortlich macht, wurden mehrere der Neuankömmlinge ermordet. Außerdem wurden Schaufenster eingeworfen.;;Tras un período de malestar civil en $PROVINCENAME$, los sentimientos locales contra los inmigrantes han estallado en una revuelta a gran escala. Se han roto cristales de comercios y han asesinado a varios de los recién llegados, ya que a los inmigrantes se les culpa de todo tipo de problemas sociales, reales o imaginarios.;;;;;;;;;x
EVTOPTA2100;Dire news!;Terrible nouvelle !;Schlimme Nachrichten!;;¡Noticias desesperadas!;;;;;;;;;x
EVTNAME2110;Cultural Enrichment;Enrichissement culturel;Kulturelle Bereicherung;;Enriquecimiento cultural;;;;;;;;;x
EVTDESC2110;The newly arrived immigrants in $PROVINCENAME$ have brought with them the collected experiences of their home country, and their songs now blend with ours in the ever-changing symphony that is $COUNTRY$. Their customs have enriched our own, and created interesting new blends of cultural expression in the fields of art, science and architecture.;Les immigrés qui viennent de s'installer en $PROVINCENAME$ sont imprégnés de la culture de leur pays natal. Leurs chants se mêlent désormais aux nôtres pour former une symphonie en constante évolution, la symphonie de $COUNTRY$. Leurs coutumes ont enrichi les nôtres et ce mélange culturel a engendré de nouvelles formes d'expression dans les domaines des arts, des sciences et de l'architecture.;Die neu in $PROVINCENAME$ eingetroffenen Immigranten haben die kollektiven Erfahrungen ihres Heimatlandes mitgebracht. Ihre Lieder fließen nun in die in stetem Wandel befindliche Symphonie ein, die $COUNTRY$ darstellt. Ihre Gebräuche haben unsere eigenen bereichert und in den Bereichen Kunst, Wissenschaft und Architektur zu interessanten neuen kulturellen Ausdrucksformen geführt.;;Los inmigrantes recientemente llegados a $PROVINCENAME$ han traído con ellos las experiencias de su país de origen y sus canciones se mezclan ahora con las nuestras en la siempre cambiante sinfonía que es $COUNTRY$. Sus costumbres han enriquecido las nuestras y han creado nuevas mezclas interesantes de expresión cultural en las artes, la ciencia y la arquitectura.;;;;;;;;;x
EVTOPTA2110;Bragging rights +1!;Droits à la fierté +1 !;Prahlerei +1!;;¡Un tanto del que alardear!;;;;;;;;;x
EVTOPTB2110;... why do people tell me these things?!;... Pourquoi me dit-on cela ?!;... warum wird mir sowas überhaupt berichtet?!;;¡¿Por qué me contáis estas cosas?!;;;;;;;;;x
EVTNAME2120;Immigrant Deported;Immigré expulsé;Immigrant deportiert;;Deportación de inmigrantes;;;;;;;;;x
EVTDESC2120;A recent immigrant to $PROVINCENAME$ was put on the returning ship back home again, when local police caught him stealing from a local street vendor. The case has caused much alarm among the local immigrant community, many of whom are unfamiliar with our justice system, who now fear that more deportations will follow.;Un immigré récemment installé en $PROVINCENAME$ a été expulsé vers son pays d'origine après avoir été arrêté pour vol à la tire. L'affaire a fait grand bruit dans la communauté immigrée locale, beaucoup redoutant de nouvelles expulsions par méconnaissance de notre système judiciaire.;Ein kürzlich in $PROVINCENAME$ eingetroffener Immigrant wurde mit einem Schiff zurück in seine Heimat geschickt, nachdem ihn die Polizei beim Bestehlen eines lokalen Straßenverkäufers ertappt hat. Dieser Fall hat die lokale Immigrantengemeinde, deren Angehörige sich meist mit unserem Rechtssystem nicht auskennen, stark alarmiert. Sie fürchten nun, weitere Deportationen könnten folgen.;;Un inmigrante recién llegado a $PROVINCENAME$ fue enviado en un barco de vuelta a casa cuando la policía local lo sorprendió robando a un comerciante ambulante. El caso ha despertado una gran alarma entre la comunidad de inmigrantes locales, muchos de ellos desconocedores de nuestro sistema de justicia, que ahora temen que se produzcan más deportaciones.;;;;;;;;;x
EVTOPTA2120;Try to assure them that all is well;Il faut tenter de les rassurer.;Versucht ihnen zu vermitteln, dass alles in Ordnung ist.;;Intentad asegurarles que todo está bien.;;;;;;;;;x
EVTOPTB2120;Which is precisely what will happen!;C'est exactement ce qui va se passer !;Und genau das wird auch passieren!;;¡Y eso es precisamente lo que sucederá!;;;;;;;;;x
EVTNAME2130;Foreign Cuisine;Cuisine étrangère;Ausländische Küche;;Cocina extranjera;;;;;;;;;x
EVTDESC2130;The immigrants to $PROVINCENAME$ have opened several new shops where specialties from their old homelands can be bought and savored, and this has meant that the local population can, for the first time, experience tastes from parts of the world hereto unknown to them. People who, a mere few years ago, ate the same food as their ancestors had for centuries, can now open their eyes and pallets to the culinary delights of a whole world.;Les immigrés de $PROVINCENAME$ ont ouvert des boutiques proposant des spécialités de leur pays natal. Pour la première fois, la population locale découvre des saveurs jusque-là inconnues. Les gens qui, il y a quelques années à peine, mangeaient les mêmes plats que leurs lointains ancêtres, peuvent désormais s'ouvrir aux délices culinaires du monde entier.;Die Einwanderer in $PROVINCENAME$ haben mehrere neue Geschäfte eröffnet, in denen man Spezialitäten ihrer Heimatländer kaufen und essen kann. Dies bedeutet, dass die lokale Bevölkerung zum ersten Mal mit Geschmäckern aus anderen Teilen der Welt in Berührung kommen. Menschen, die noch bis vor wenigen Jahren dasselbe gegessen haben wie ihre Vorfahren für Jahrhunderte, können nun ihren Horizont erweitern und kulinarische Höhepunkt aus aller Welt genießen.;;Los inmigrantes de $PROVINCENAME$ han abierto varias tiendas donde se pueden comprar y probar especialidades de sus países de origen. Esto supone que la población local puede experimentar por primera vez los sabores de lugares del mundo desconocidos para ellos. La gente que, hace solo unos años, comía la misma comida que habían comido sus ancestros durante siglos, ahora puede abrir sus ojos y el paladar a las delicias culinarias de todo el mundo.;;;;;;;;;x
EVTOPTA2130;Pasta!;Pasta !;Pasta!;;¡Pasta!;;;;;;;;;x
EVTOPTB2130;Pizza!;Pizza !;Pizza!;;¡Pizza!;;;;;;;;;x
form_north_german_confederation_title;The North German Confederation;La Confédération d'Allemagne du nord;Der Norddeutsche Bund;;La Confederación de Alemania del Norte;;;;;;;;;x
form_north_german_confederation_desc;While Germany was not united until the proclamation of the German Empire following the Franco-Prussian war, rising nationalism in the 19th century had meant that unification had been on the cards long before that, with the Frankfurt assembly of 1848 being an important forerunner. By achieving a dominant position among the North German states, we can form the North German Confederation.;Il fallut attendre la proclamation de l'Empire allemand qui suivit la guerre franco-allemande pour assister à l'unification de l'Allemagne. Pourtant, avec la montée du nationalisme au XIXe siècle, l'unification aurait été possible bien avant cela, comme en témoigne l'assemblée de Francfort de 1848. Dans les années 1860, la Prusse et l'Autriche, qui se disputaient la position dominante au sein d'une grande Allemagne, formèrent chacune leur propre confédération d'États allemands : les États du sud de l'Allemagne et la Confédération de l'Allemagne du nord. En nous imposant dans les États du nord, nous formerons la Confédération de l'Allemagne du nord.;Obwohl Deutschland bis zur Proklamation des Deutschen Kaiserreichs nach dem deutsch-französischen Krieg nicht geeint war, bedeutete der steigende Nationalismus des neunzehnten Jahrhunderts, dass eine Vereinigung schon seit langer Zeit geplant war. Ein wichtiges vorbereitendes Ereignis war die Frankfurter Nationalversammlung von 1848. Während der 1860er Jahre wetteiferten Preußen und Österreich, die beiden größten deutschsprachigen Mächte, hauptsächlich um die Vormachtstellung im Großdeutschen Reich. Jedes der beiden Länder gründete seine eigene Konföderation deutscher Staaten: Den Süddeutschen bzw. Norddeutschen Bund. Wenn wir uns eine dominierende Position unter den norddeutschen Staaten erarbeiten, können wir den Norddeutschen Bund gründen.;;Aunque Alemania no estuvo unida hasta la proclamación del Imperio Alemán tras la Guerra Franco-Prusiana, el creciente nacionalismo del siglo XIX supuso la unificación que se había estado barajando desde hacía largo tiempo, siendo el Parlamento de Fráncfort de 1848 un importante precursor. Al lograr una posición dominante en los estados del norte de Alemania, podemos formar la Confederación de Alemania del Norte.;;;;;;;;;x
form_south_german_confederation_title;The South German Confederation;La Confédération d'Allemagne du sud;Der Süddeutsche Bund;;La Confederación de Alemania del Sur;;;;;;;;;x
form_south_german_confederation_desc;While Germany was not united until the proclamation of the German Empire, following the Franco-Prussian war, rising nationalism in the 19th century had meant that unification had been on the cards long before that, with the Frankfurt assembly of 1848 being an important forerunner. By achieving a dominant position among the South German states, we can form the South German Confederation.;Il fallut attendre la proclamation de l'Empire allemand qui suivit la guerre franco-allemande pour assister à l'unification de l'Allemagne. Pourtant, avec la montée du nationalisme au XIXe siècle, l'unification aurait été possible bien avant cela, comme en témoigne l'assemblée de Francfort de 1848. Dans les années 1860, la Prusse et l'Autriche, qui se disputaient la position dominante au sein d'une grande Allemagne, formèrent chacune leur propre confédération d'États allemands : les États du sud de l'Allemagne et la Confédération de l'Allemagne du nord. En nous imposant dans les États du sud, nous formerons les États du sud de l'Allemagne.;Obwohl Deutschland bis zur Proklamation des Deutschen Kaiserreichs nach dem deutsch-französischen Krieg nicht geeint war, bedeutete der steigende Nationalismus des neunzehnten Jahrhunderts, dass eine Vereinigung schon seit langer Zeit geplant war. Ein wichtiges vorbereitendes Ereignis war die Frankfurter Nationalversammlung von 1848. Während der 1860er Jahre wetteiferten Preußen und Österreich, die beiden größten deutschsprachigen Mächte, hauptsächlich um die Vormachtstellung im Großdeutschen Reich. Jedes der beiden Länder gründete seine eigene Konföderation deutscher Staaten: Den Süddeutschen bzw. Norddeutschen Bund. Wenn wir uns eine dominierende Position unter den norddeutschen Staaten erarbeiten, können wir den Süddeutschen Bund gründen.;;Aunque Alemania no estuvo unida hasta la proclamación del Imperio Alemán tras la Guerra Franco-Prusiana, el creciente nacionalismo del siglo XIX supuso la unificación que se había estado barajando desde hacía largo tiempo, siendo el Parlamento de Fráncfort de 1848 un importante precursor. Al lograr una posición dominante en los estados del sur de Alemania, podemos formar la Confederación de Alemania del Sur.;;;;;;;;;x
